,Cue,DCI
15752,na Parlamentu,0.3241
15753,na dětí,0.3241
15754,na mládeže.,0.3241
15755,vytvoření Parlamentu,0.3241
15756,vytvoření dětí,0.3241
15757,vytvoření a,0.3241
15758,vytvoření mládeže.,0.3241
15759,Parlamentu dětí,0.3241
15760,Parlamentu a,0.3241
15761,Parlamentu mládeže.,0.3241
15762,dětí a,0.3241
15763,dětí mládeže.,0.3241
15764,a mládeže.,0.3241
15765,Saskia nemá,0.3241
15766,Saskia zkušenosti,0.3241
15767,Saskia s,0.3241
15768,Saskia televizní,0.3241
15769,Burešová nemá,0.3241
15770,Burešová zkušenosti,0.3241
15771,Burešová s,0.3241
15772,Burešová televizní,0.3241
15773,Burešová moderací.,0.3241
15774,nemá zkušenosti,0.3241
15775,nemá s,0.3241
15776,nemá televizní,0.3241
15777,nemá moderací.,0.3241
15778,zkušenosti s,0.3241
15779,zkušenosti televizní,0.3241
15780,zkušenosti moderací.,0.3241
15781,s televizní,0.3241
15782,s moderací.,0.3241
15783,televizní moderací.,0.3241
15784,Přes na,0.3241
15785,500 na,0.3241
15786,500 Kladně.,0.3241
15787,obyvatel na,0.3241
15788,obyvatel Kladně.,0.3241
15789,bude Kladně.,0.3241
15790,hlasovat na,0.3241
15791,hlasovat Kladně.,0.3241
15792,na Kladně.,0.3241
15793,Některé města,0.3241
15794,Některé chystají,0.3241
15795,Některé na,0.3241
15796,Některé 13.,0.3241
15797,Některé června,0.3241
15798,města chystají,0.3241
15799,města 13.,0.3241
15800,města června,0.3241
15801,města oslavy.,0.3241
15802,chystají na,0.3241
15803,chystají 13.,0.3241
15804,chystají června,0.3241
15805,chystají oslavy.,0.3241
15806,na 13.,0.3241
15807,na června,0.3241
15808,na oslavy.,0.3241
15809,13. června,0.3241
15810,13. oslavy.,0.3241
15811,června oslavy.,0.3241
15812,Summit o,0.3241
15813,Summit udržitelném,0.3241
15814,Summit rozvoji,0.3241
15815,Summit v,0.3241
15816,Summit Johannesburgu,0.3241
15817,o dnes,0.3241
15818,udržitelném dnes,0.3241
15819,udržitelném dopadl,0.3241
15820,rozvoji dnes,0.3241
15821,rozvoji dopadl,0.3241
15822,rozvoji úspěšně.,0.3241
15823,v dnes,0.3241
15824,v dopadl,0.3241
15825,v úspěšně.,0.3241
15826,Johannesburgu dnes,0.3241
15827,Johannesburgu dopadl,0.3241
15828,Johannesburgu úspěšně.,0.3241
15829,dnes dopadl,0.3241
15830,dnes úspěšně.,0.3241
15831,dopadl úspěšně.,0.3241
15832,summit Pretorii,0.3241
15833,o Pretorii,0.3241
15834,o zaznamenal,0.3241
15835,udržitelném Pretorii,0.3241
15836,udržitelném zaznamenal,0.3241
15837,udržitelném dílčí,0.3241
15838,rozvoji Pretorii,0.3241
15839,rozvoji zaznamenal,0.3241
15840,rozvoji dílčí,0.3241
15841,rozvoji úspěch.,0.3241
15842,v Pretorii,0.3241
15843,v zaznamenal,0.3241
15844,v dílčí,0.3241
15845,v úspěch.,0.3241
15846,Pretorii zaznamenal,0.3241
15847,Pretorii dílčí,0.3241
15848,Pretorii úspěch.,0.3241
15849,zaznamenal dílčí,0.3241
15850,zaznamenal úspěch.,0.3241
15851,dílčí úspěch.,0.3241
15852,summit Johannesburgu,0.3241
15853,o nakonec,0.3241
15854,udržitelném nakonec,0.3241
15855,udržitelném nezasedal.,0.3241
15856,rozvoji nakonec,0.3241
15857,rozvoji nezasedal.,0.3241
15858,v nakonec,0.3241
15859,v nezasedal.,0.3241
15860,Johannesburgu nakonec,0.3241
15861,Johannesburgu nezasedal.,0.3241
15862,nakonec nezasedal.,0.3241
15863,Zbraňový není,0.3241
15864,systém není,0.3241
15865,systém slovenského,0.3241
15866,Zuzana není,0.3241
15867,Zuzana slovenského,0.3241
15868,Zuzana ministerstva,0.3241
15869,2 není,0.3241
15870,2 slovenského,0.3241
15871,2 ministerstva,0.3241
15872,2 obrany,0.3241
15873,není podle,0.3241
15874,není slovenského,0.3241
15875,není ministerstva,0.3241
15876,není obrany,0.3241
15877,není nezpůsobilý,0.3241
15878,podle slovenského,0.3241
15879,podle ministerstva,0.3241
15880,podle obrany,0.3241
15881,podle nezpůsobilý,0.3241
15882,podle pro,0.3241
15883,slovenského ministerstva,0.3241
15884,slovenského obrany,0.3241
15885,slovenského nezpůsobilý,0.3241
15886,slovenského pro,0.3241
15887,slovenského použití,0.3241
15888,ministerstva obrany,0.3241
15889,ministerstva nezpůsobilý,0.3241
15890,ministerstva pro,0.3241
15891,ministerstva použití,0.3241
15892,ministerstva v,0.3241
15893,obrany nezpůsobilý,0.3241
15894,obrany pro,0.3241
15895,obrany použití,0.3241
15896,obrany v,0.3241
15897,obrany rámci,0.3241
15898,nezpůsobilý pro,0.3241
15899,nezpůsobilý použití,0.3241
15900,nezpůsobilý v,0.3241
15901,nezpůsobilý rámci,0.3241
15902,nezpůsobilý NATO.,0.3241
15903,pro použití,0.3241
15904,pro v,0.3241
15905,pro rámci,0.3241
15906,pro NATO.,0.3241
15907,Zbraňový je,0.3241
15908,systém je,0.3241
15909,systém Slovenska,0.3241
15910,Zuzana je,0.3241
15911,Zuzana Slovenska,0.3241
15912,Zuzana plně,0.3241
15913,2 je,0.3241
15914,2 Slovenska,0.3241
15915,2 plně,0.3241
15916,2 způsobilý,0.3241
15917,je podle,0.3241
15918,je Slovenska,0.3241
15919,je plně,0.3241
15920,je způsobilý,0.3241
15921,je k,0.3241
15922,podle Slovenska,0.3241
15923,podle plně,0.3241
15924,podle způsobilý,0.3241
15925,podle k,0.3241
15926,podle použití,0.3241
15927,Slovenska plně,0.3241
15928,Slovenska způsobilý,0.3241
15929,Slovenska k,0.3241
15930,Slovenska použití,0.3241
15931,Slovenska v,0.3241
15932,plně způsobilý,0.3241
15933,plně k,0.3241
15934,plně použití,0.3241
15935,plně v,0.3241
15936,plně rámci,0.3241
15937,způsobilý k,0.3241
15938,způsobilý použití,0.3241
15939,způsobilý v,0.3241
15940,způsobilý rámci,0.3241
15941,způsobilý NATO.,0.3241
15942,k použití,0.3241
15943,k rámci,0.3241
15944,k NATO.,0.3241
15945,V pražském,0.3241
15946,V hotelu,0.3241
15947,V Hilton,0.3241
15948,V sejdou,0.3241
15949,pražském hotelu,0.3241
15950,pražském Hilton,0.3241
15951,pražském se,0.3241
15952,pražském sejdou,0.3241
15953,pražském představitelé,0.3241
15954,hotelu Hilton,0.3241
15955,hotelu se,0.3241
15956,hotelu sejdou,0.3241
15957,hotelu představitelé,0.3241
15958,hotelu Evropské,0.3241
15959,Hilton se,0.3241
15960,Hilton sejdou,0.3241
15961,Hilton představitelé,0.3241
15962,Hilton Evropské,0.3241
15963,Hilton plavecké,0.3241
15964,se sejdou,0.3241
15965,se představitelé,0.3241
15966,se plavecké,0.3241
15967,se federace,0.3241
15968,sejdou představitelé,0.3241
15969,sejdou Evropské,0.3241
15970,sejdou plavecké,0.3241
15971,sejdou federace,0.3241
15972,sejdou a,0.3241
15973,představitelé Evropské,0.3241
15974,představitelé plavecké,0.3241
15975,představitelé federace,0.3241
15976,představitelé a,0.3241
15977,představitelé Světové,0.3241
15978,federace federace.,0.3241
15979,a federace.,0.3241
15980,Světové federace.,0.3241
15981,V konal,0.3241
15982,V běžecký,0.3241
15983,V veletrh.,0.3241
15984,Praze konal,0.3241
15985,Praze běžecký,0.3241
15986,Praze veletrh.,0.3241
15987,se konal,0.3241
15988,se veletrh.,0.3241
15989,konal běžecký,0.3241
15990,konal veletrh.,0.3241
15991,běžecký veletrh.,0.3241
15992,Generální odsoudil,0.3241
15993,tajemník odsoudil,0.3241
15994,tajemník útok,0.3241
15995,OSN odsoudil,0.3241
15996,OSN útok,0.3241
15997,OSN nebezpečných,0.3241
15998,Pan odsoudil,0.3241
15999,Pan útok,0.3241
16000,Pan nebezpečných,0.3241
16001,Pan ozbrojenců.,0.3241
16002,Ki-mun odsoudil,0.3241
16003,Ki-mun útok,0.3241
16004,Ki-mun nebezpečných,0.3241
16005,odsoudil útok,0.3241
16006,odsoudil nebezpečných,0.3241
16007,odsoudil ozbrojenců.,0.3241
16008,útok nebezpečných,0.3241
16009,útok ozbrojenců.,0.3241
16010,nebezpečných ozbrojenců.,0.3241
16011,Radnice Brna,0.3241
16012,Radnice svatých,0.3241
16013,Brna zachraňuje,0.3241
16014,Brna kapli,0.3241
16015,Brna čtrnácti,0.3241
16016,Brna svatých,0.3241
16017,Brna pomocníků.,0.3241
16018,zachraňuje kapli,0.3241
16019,V Indonésii,0.3241
16020,V mírovém,0.3241
16021,Indonésii lidé,0.3241
16022,Indonésii demonstrovali,0.3241
16023,Indonésii při,0.3241
16024,Indonésii mírovém,0.3241
16025,Indonésii pochodu.,0.3241
16026,Do Itálie,0.3241
16027,Do Egypta,0.3241
16028,Itálie přišly,0.3241
16029,Itálie z,0.3241
16030,Itálie Egypta,0.3241
16031,přišly Egypta,0.3241
16032,z Egypta,0.3241
16033,Egypta v,0.3241
16034,Egypta září,0.3241
16035,Egypta stovky,0.3241
16036,Egypta lidí.,0.3241
16037,Radnice tympanon,0.3241
16038,Radnice kaple,0.3241
16039,Postoloprt tympanon,0.3241
16040,Postoloprt kaple,0.3241
16041,zachraňuje tympanon,0.3241
16042,zachraňuje kaple,0.3241
16043,tympanon kaple,0.3241
16044,tympanon čtrnácti,0.3241
16045,tympanon svatých,0.3241
16046,tympanon pomocníků.,0.3241
16047,kaple čtrnácti,0.3241
16048,kaple svatých,0.3241
16049,kaple pomocníků.,0.3241
16050,V Ořechově,0.3241
16051,V konalo,0.3241
16052,V slavnostní,0.3241
16053,V otevření,0.3241
16054,Ořechově se,0.3241
16055,Ořechově konalo,0.3241
16056,Ořechově slavnostní,0.3241
16057,Ořechově otevření,0.3241
16058,Ořechově divadla.,0.3241
16059,se slavnostní,0.3241
16060,se otevření,0.3241
16061,konalo slavnostní,0.3241
16062,konalo otevření,0.3241
16063,konalo divadla.,0.3241
16064,slavnostní otevření,0.3241
16065,slavnostní divadla.,0.3241
16066,otevření divadla.,0.3241
16067,Z Alžírska,0.3241
16068,Z přišlo,0.3241
16069,Z do,0.3241
16070,Z Evropy,0.3241
16071,Z více,0.3241
16072,Alžírska přišlo,0.3241
16073,Alžírska do,0.3241
16074,Alžírska Evropy,0.3241
16075,Alžírska více,0.3241
16076,Alžírska než,0.3241
16077,přišlo více,0.3241
16078,přišlo než,0.3241
16079,přišlo 1000,0.3241
16080,do více,0.3241
16081,do než,0.3241
16082,do 1000,0.3241
16083,Evropy více,0.3241
16084,Evropy než,0.3241
16085,Evropy 1000,0.3241
16086,více 1000,0.3241
16087,více lidí.,0.3241
16088,než 1000,0.3241
16089,než lidí.,0.3241
16090,1000 lidí.,0.3241
16091,Prvního ve,0.3241
16092,Prvního Slovenské,0.3241
16093,referenda ve,0.3241
16094,referenda Slovenské,0.3241
16095,ve Slovenské,0.3241
16096,ve republice,0.3241
16097,ve zúčastnilo,0.3241
16098,"ve 55,21",0.3241
16099,Slovenské republice,0.3241
16100,Slovenské se,0.3241
16101,Slovenské zúčastnilo,0.3241
16102,"Slovenské 55,21",0.3241
16103,Slovenské procenta,0.3241
16104,"se 55,21",0.3241
16105,"zúčastnilo 55,21",0.3241
16106,V unikla,0.3241
16107,V nebezpečná,0.3241
16108,budově unikla,0.3241
16109,budově nebezpečná,0.3241
16110,budově látka.,0.3241
16111,ministerstva unikla,0.3241
16112,ministerstva nebezpečná,0.3241
16113,ministerstva látka.,0.3241
16114,zdravotnictví unikla,0.3241
16115,zdravotnictví nebezpečná,0.3241
16116,zdravotnictví látka.,0.3241
16117,unikla nebezpečná,0.3241
16118,unikla látka.,0.3241
16119,nebezpečná látka.,0.3241
16120,Podle egyptské,0.3241
16121,Podle vlády,0.3241
16122,Podle Muslimské,0.3241
16123,Podle bratrstvo,0.3241
16124,egyptské vlády,0.3241
16125,egyptské je,0.3241
16126,egyptské Muslimské,0.3241
16127,egyptské bratrstvo,0.3241
16128,egyptské teroristickou,0.3241
16129,vlády Muslimské,0.3241
16130,vlády bratrstvo,0.3241
16131,vlády teroristickou,0.3241
16132,vlády organizací.,0.3241
16133,je Muslimské,0.3241
16134,je bratrstvo,0.3241
16135,je teroristickou,0.3241
16136,je organizací.,0.3241
16137,Muslimské bratrstvo,0.3241
16138,Muslimské teroristickou,0.3241
16139,Muslimské organizací.,0.3241
16140,bratrstvo teroristickou,0.3241
16141,bratrstvo organizací.,0.3241
16142,teroristickou organizací.,0.3241
16143,Tomio obviňuje,0.3241
16144,Tomio své,0.3241
16145,Tomio z,0.3241
16146,Okamura obviňuje,0.3241
16147,Okamura své,0.3241
16148,Okamura z,0.3241
16149,Okamura rasismu,0.3241
16150,obviňuje z,0.3241
16151,obviňuje rasismu,0.3241
16152,obviňuje a,0.3241
16153,své z,0.3241
16154,své rasismu,0.3241
16155,své a,0.3241
16156,své xenofobie.,0.3241
16157,kritiky z,0.3241
16158,kritiky rasismu,0.3241
16159,kritiky a,0.3241
16160,kritiky xenofobie.,0.3241
16161,z rasismu,0.3241
16162,z xenofobie.,0.3241
16163,rasismu a,0.3241
16164,rasismu xenofobie.,0.3241
16165,a xenofobie.,0.3241
16166,Epopej se,0.3241
16167,Epopej ocitla,0.3241
16168,Epopej soukromé,0.3241
16169,Epopej sbírce,0.3241
16170,se ocitla,0.3241
16171,se soukromé,0.3241
16172,se sbírce,0.3241
16173,se umění.,0.3241
16174,ocitla v,0.3241
16175,ocitla soukromé,0.3241
16176,ocitla sbírce,0.3241
16177,ocitla umění.,0.3241
16178,v soukromé,0.3241
16179,v sbírce,0.3241
16180,soukromé sbírce,0.3241
16181,soukromé umění.,0.3241
16182,sbírce umění.,0.3241
16183,Výstaviště v,0.3241
16184,Výstaviště Praze,0.3241
16185,Výstaviště minulosti,0.3241
16186,Výstaviště vyhořelo.,0.3241
16187,v minulosti,0.3241
16188,v vyhořelo.,0.3241
16189,Praze minulosti,0.3241
16190,Praze vyhořelo.,0.3241
16191,minulosti vyhořelo.,0.3241
16192,František třinácti,0.3241
16193,František nespáchal,0.3241
16194,Procházka třinácti,0.3241
16195,Procházka nespáchal,0.3241
16196,Procházka žádnou,0.3241
16197,před třinácti,0.3241
16198,před nespáchal,0.3241
16199,před žádnou,0.3241
16200,před krádež.,0.3241
16201,třinácti lety,0.3241
16202,třinácti nespáchal,0.3241
16203,třinácti žádnou,0.3241
16204,třinácti krádež.,0.3241
16205,lety nespáchal,0.3241
16206,lety žádnou,0.3241
16207,lety krádež.,0.3241
16208,nespáchal žádnou,0.3241
16209,nespáchal krádež.,0.3241
16210,žádnou krádež.,0.3241
16211,Podle účetních,0.3241
16212,Podle výkazů,0.3241
16213,Podle zaměstnávala,0.3241
16214,Podle roce,0.3241
16215,účetních výkazů,0.3241
16216,účetních zaměstnávala,0.3241
16217,účetních v,0.3241
16218,účetních roce,0.3241
16219,účetních 2015,0.3241
16220,výkazů zaměstnávala,0.3241
16221,výkazů v,0.3241
16222,výkazů roce,0.3241
16223,výkazů 2015,0.3241
16224,výkazů firma,0.3241
16225,zaměstnávala v,0.3241
16226,zaměstnávala roce,0.3241
16227,zaměstnávala 2015,0.3241
16228,zaměstnávala firma,0.3241
16229,zaměstnávala Fremach,0.3241
16230,v firma,0.3241
16231,v Fremach,0.3241
16232,v Morava,0.3241
16233,roce firma,0.3241
16234,roce Fremach,0.3241
16235,roce Morava,0.3241
16236,2015 firma,0.3241
16237,2015 Fremach,0.3241
16238,2015 Morava,0.3241
16239,firma více,0.3241
16240,firma než,0.3241
16241,firma 400,0.3241
16242,Fremach více,0.3241
16243,Fremach než,0.3241
16244,Fremach 400,0.3241
16245,Fremach osob.,0.3241
16246,Morava než,0.3241
16247,Morava 400,0.3241
16248,Morava osob.,0.3241
16249,více 400,0.3241
16250,více osob.,0.3241
16251,než 400,0.3241
16252,než osob.,0.3241
16253,400 osob.,0.3241
16254,Bývalý James,0.3241
16255,Bývalý Carter,0.3241
16256,Bývalý dostal,0.3241
16257,americký James,0.3241
16258,americký Carter,0.3241
16259,americký dostal,0.3241
16260,americký výsledky,0.3241
16261,prezident James,0.3241
16262,prezident Carter,0.3241
16263,prezident dostal,0.3241
16264,prezident výsledky,0.3241
16265,prezident krevního,0.3241
16266,James Carter,0.3241
16267,James dostal,0.3241
16268,James výsledky,0.3241
16269,James krevního,0.3241
16270,James testu.,0.3241
16271,Carter dostal,0.3241
16272,Carter výsledky,0.3241
16273,Carter krevního,0.3241
16274,Carter testu.,0.3241
16275,dostal výsledky,0.3241
16276,dostal krevního,0.3241
16277,dostal testu.,0.3241
16278,výsledky krevního,0.3241
16279,výsledky testu.,0.3241
16280,krevního testu.,0.3241
16281,Bitva u,0.3241
16282,Bitva Ořechova,0.3241
16283,Bitva uzavřela,0.3241
16284,Bitva poslední,0.3241
16285,Bitva světovou,0.3241
16286,u uzavřela,0.3241
16287,u poslední,0.3241
16288,u světovou,0.3241
16289,u válku.,0.3241
16290,Ořechova uzavřela,0.3241
16291,Ořechova poslední,0.3241
16292,Ořechova světovou,0.3241
16293,Ořechova válku.,0.3241
16294,uzavřela poslední,0.3241
16295,uzavřela válku.,0.3241
16296,poslední světovou,0.3241
16297,poslední válku.,0.3241
16298,7. července,0.3241
16299,7. proběhla,0.3241
16300,7. výstava,0.3241
16301,7. znamého,0.3241
16302,7. britského,0.3241
16303,července proběhla,0.3241
16304,července výstava,0.3241
16305,července znamého,0.3241
16306,července britského,0.3241
16307,července malíře.,0.3241
16308,proběhla výstava,0.3241
16309,proběhla znamého,0.3241
16310,proběhla britského,0.3241
16311,proběhla malíře.,0.3241
16312,výstava znamého,0.3241
16313,výstava britského,0.3241
16314,výstava malíře.,0.3241
16315,znamého britského,0.3241
16316,znamého malíře.,0.3241
16317,britského malíře.,0.3241
16318,V Brně,0.3241
16319,roce Brně,0.3241
16320,roce konalo,0.3241
16321,2008 Brně,0.3241
16322,2008 konalo,0.3241
16323,2008 asi,0.3241
16324,se asi,0.3241
16325,se 11,0.3241
16326,v asi,0.3241
16327,v 11,0.3241
16328,Brně konalo,0.3241
16329,Brně asi,0.3241
16330,Brně 11,0.3241
16331,Brně protestních,0.3241
16332,Vedení pořádá,0.3241
16333,Vedení Světový,0.3241
16334,mezinárodní pořádá,0.3241
16335,mezinárodní Světový,0.3241
16336,mezinárodní pohár,0.3241
16337,plavecké pořádá,0.3241
16338,plavecké Světový,0.3241
16339,plavecké pohár,0.3241
16340,federace pořádá,0.3241
16341,federace Světový,0.3241
16342,federace pohár,0.3241
16343,federace plavání.,0.3241
16344,pořádá Světový,0.3241
16345,pořádá pohár,0.3241
16346,pořádá v,0.3241
16347,pořádá plavání.,0.3241
16348,Světový plavání.,0.3241
16349,pohár plavání.,0.3241
16350,v plavání.,0.3241
16351,V bude,0.3241
16352,V stavět,0.3241
16353,Bulharsku bude,0.3241
16354,Bulharsku stavět,0.3241
16355,se stavět,0.3241
16356,se dolů.,0.3241
16357,bude stavět,0.3241
16358,bude minimálně,0.3241
16359,bude šestnáct,0.3241
16360,bude dolů.,0.3241
16361,stavět minimálně,0.3241
16362,stavět šestnáct,0.3241
16363,stavět dolů.,0.3241
16364,minimálně dolů.,0.3241
16365,šestnáct dolů.,0.3241
16366,Rodiče musí,0.3241
16367,Rodiče mít,0.3241
16368,Rodiče u,0.3241
16369,Rodiče zápisu,0.3241
16370,Rodiče dětí,0.3241
16371,musí mít,0.3241
16372,musí u,0.3241
16373,musí zápisu,0.3241
16374,musí dětí,0.3241
16375,musí do,0.3241
16376,mít u,0.3241
16377,mít zápisu,0.3241
16378,mít dětí,0.3241
16379,mít do,0.3241
16380,mít první,0.3241
16381,u zápisu,0.3241
16382,u dětí,0.3241
16383,u do,0.3241
16384,u první,0.3241
16385,u třídy,0.3241
16386,zápisu dětí,0.3241
16387,zápisu do,0.3241
16388,zápisu první,0.3241
16389,zápisu třídy,0.3241
16390,zápisu kartu,0.3241
16391,dětí do,0.3241
16392,dětí první,0.3241
16393,dětí třídy,0.3241
16394,dětí kartu,0.3241
16395,dětí pojištěnce.,0.3241
16396,do první,0.3241
16397,do třídy,0.3241
16398,do kartu,0.3241
16399,do pojištěnce.,0.3241
16400,první třídy,0.3241
16401,první kartu,0.3241
16402,první pojištěnce.,0.3241
16403,třídy kartu,0.3241
16404,třídy pojištěnce.,0.3241
16405,kartu pojištěnce.,0.3241
16406,Tchaj-wanci nemají,0.3241
16407,Tchaj-wanci kde,0.3241
16408,Tchaj-wanci pohřbívat,0.3241
16409,Tchaj-wanci zesnulé.,0.3241
16410,nemají kde,0.3241
16411,nemají pohřbívat,0.3241
16412,nemají zesnulé.,0.3241
16413,kde pohřbívat,0.3241
16414,kde zesnulé.,0.3241
16415,pohřbívat zesnulé.,0.3241
16416,Na téměr,0.3241
16417,Na dvacet,0.3241
16418,Na čtyři,0.3241
16419,Tchaj-wanu téměr,0.3241
16420,Tchaj-wanu dvacet,0.3241
16421,Tchaj-wanu čtyři,0.3241
16422,Tchaj-wanu milionů,0.3241
16423,žije téměr,0.3241
16424,žije dvacet,0.3241
16425,žije čtyři,0.3241
16426,žije milionů,0.3241
16427,téměr dvacet,0.3241
16428,téměr čtyři,0.3241
16429,téměr milionů,0.3241
16430,téměr obyvatel.,0.3241
16431,dvacet čtyři,0.3241
16432,dvacet milionů,0.3241
16433,dvacet obyvatel.,0.3241
16434,čtyři milionů,0.3241
16435,čtyři obyvatel.,0.3241
16436,milionů obyvatel.,0.3241
16437,Konečný místo,0.3241
16438,se místo,0.3241
16439,se porotce,0.3241
16440,bude místo,0.3241
16441,bude porotce,0.3241
16442,ucházet místo,0.3241
16443,ucházet porotce,0.3241
16444,ucházet na,0.3241
16445,ucházet mistrovství,0.3241
16446,o místo,0.3241
16447,o porotce,0.3241
16448,o mistrovství,0.3241
16449,o Evropy.,0.3241
16450,místo porotce,0.3241
16451,místo na,0.3241
16452,místo mistrovství,0.3241
16453,místo Evropy.,0.3241
16454,porotce na,0.3241
16455,porotce mistrovství,0.3241
16456,porotce Evropy.,0.3241
16457,na Evropy.,0.3241
16458,mistrovství Evropy.,0.3241
16459,Britský konzervativní,0.3241
16460,Britský politik.,0.3241
16461,premiér konzervativní,0.3241
16462,premiér politik.,0.3241
16463,je konzervativní,0.3241
16464,je politik.,0.3241
16465,konzervativní politik.,0.3241
16466,Ve probíhala,0.3241
16467,městě probíhala,0.3241
16468,městě premiéra,0.3241
16469,Nassau probíhala,0.3241
16470,Nassau premiéra,0.3241
16471,Nassau filmu.,0.3241
16472,probíhala 8.,0.3241
16473,probíhala března,0.3241
16474,probíhala premiéra,0.3241
16475,probíhala filmu.,0.3241
16476,8. premiéra,0.3241
16477,8. filmu.,0.3241
16478,března premiéra,0.3241
16479,března filmu.,0.3241
16480,premiéra filmu.,0.3241
16481,Hlavní neleží,0.3241
16482,Hlavní na,0.3241
16483,Hlavní zemském,0.3241
16484,město neleží,0.3241
16485,město na,0.3241
16486,město zemském,0.3241
16487,město povrchu.,0.3241
16488,Baham neleží,0.3241
16489,Baham na,0.3241
16490,Baham zemském,0.3241
16491,Baham povrchu.,0.3241
16492,neleží na,0.3241
16493,neleží zemském,0.3241
16494,neleží povrchu.,0.3241
16495,na zemském,0.3241
16496,na povrchu.,0.3241
16497,zemském povrchu.,0.3241
16498,Pandy jsou,0.3241
16499,Pandy v,0.3241
16500,Pandy bezpečí.,0.3241
16501,jsou bezpečí.,0.3241
16502,v bezpečí.,0.3241
16503,Írán kuchyňským,0.3241
16504,Írán vybavením.,0.3241
16505,disponuje kvalitním,0.3241
16506,disponuje kuchyňským,0.3241
16507,disponuje vybavením.,0.3241
16508,kvalitním kuchyňským,0.3241
16509,kuchyňským vybavením.,0.3241
16510,Ve Havana,0.3241
16511,městě Havana,0.3241
16512,Havana probíhal,0.3241
16513,Havana 8.,0.3241
16514,Havana března,0.3241
16515,Havana soudní,0.3241
16516,Havana proces.,0.3241
16517,Česká Jaderná,0.3241
16518,energetická Jaderná,0.3241
16519,energetická elektrárnu,0.3241
16520,firma Jaderná,0.3241
16521,firma elektrárnu,0.3241
16522,firma Kozloduj.,0.3241
16523,chce Jaderná,0.3241
16524,chce elektrárnu,0.3241
16525,chce Kozloduj.,0.3241
16526,koupit Jaderná,0.3241
16527,koupit elektrárnu,0.3241
16528,koupit Kozloduj.,0.3241
16529,Jaderná elektrárnu,0.3241
16530,Jaderná Kozloduj.,0.3241
16531,elektrárnu Kozloduj.,0.3241
16532,Komunističtí předáci,0.3241
16533,Komunističtí jsou,0.3241
16534,Komunističtí nyní,0.3241
16535,Komunističtí pozváni,0.3241
16536,Komunističtí ke,0.3241
16537,předáci jsou,0.3241
16538,předáci nyní,0.3241
16539,předáci pozváni,0.3241
16540,předáci ke,0.3241
16541,předáci kulatému,0.3241
16542,jsou nyní,0.3241
16543,jsou pozváni,0.3241
16544,jsou ke,0.3241
16545,jsou kulatému,0.3241
16546,"jsou stolu,",0.3241
16547,nyní pozváni,0.3241
16548,nyní ke,0.3241
16549,nyní kulatému,0.3241
16550,"nyní stolu,",0.3241
16551,nyní ačkoli,0.3241
16552,pozváni ke,0.3241
16553,pozváni kulatému,0.3241
16554,"pozváni stolu,",0.3241
16555,pozváni ačkoli,0.3241
16556,pozváni soudní,0.3241
16557,ke kulatému,0.3241
16558,"ke stolu,",0.3241
16559,ke ačkoli,0.3241
16560,ke soudní,0.3241
16561,ke spory,0.3241
16562,"kulatému stolu,",0.3241
16563,kulatému ačkoli,0.3241
16564,kulatému soudní,0.3241
16565,kulatému spory,0.3241
16566,kulatému ještě,0.3241
16567,"stolu, ačkoli",0.3241
16568,"stolu, soudní",0.3241
16569,"stolu, spory",0.3241
16570,"stolu, ještě",0.3241
16571,"stolu, nebyly",0.3241
16572,ačkoli soudní,0.3241
16573,ačkoli spory,0.3241
16574,ačkoli ještě,0.3241
16575,ačkoli nebyly,0.3241
16576,ačkoli uzavřeny.,0.3241
16577,soudní spory,0.3241
16578,soudní ještě,0.3241
16579,soudní nebyly,0.3241
16580,soudní uzavřeny.,0.3241
16581,spory ještě,0.3241
16582,spory nebyly,0.3241
16583,spory uzavřeny.,0.3241
16584,ještě nebyly,0.3241
16585,ještě uzavřeny.,0.3241
16586,nebyly uzavřeny.,0.3241
16587,Lidé mají,0.3241
16588,Lidé k,0.3241
16589,Lidé minulosti,0.3241
16590,Lidé zvláštní,0.3241
16591,Lidé vztah.,0.3241
16592,mají k,0.3241
16593,mají minulosti,0.3241
16594,mají zvláštní,0.3241
16595,mají vztah.,0.3241
16596,k minulosti,0.3241
16597,k zvláštní,0.3241
16598,k vztah.,0.3241
16599,minulosti zvláštní,0.3241
16600,minulosti vztah.,0.3241
16601,zvláštní vztah.,0.3241
16602,CZMT je,0.3241
16603,CZMT ve,0.3241
16604,CZMT finančních,0.3241
16605,CZMT problémech,0.3241
16606,CZMT po,0.3241
16607,je finančních,0.3241
16608,je problémech,0.3241
16609,je po,0.3241
16610,je uzavření,0.3241
16611,ve finančních,0.3241
16612,ve problémech,0.3241
16613,ve po,0.3241
16614,ve uzavření,0.3241
16615,ve kontraktu,0.3241
16616,finančních problémech,0.3241
16617,finančních po,0.3241
16618,finančních uzavření,0.3241
16619,finančních kontraktu,0.3241
16620,finančních v,0.3241
16621,problémech po,0.3241
16622,problémech uzavření,0.3241
16623,problémech kontraktu,0.3241
16624,problémech v,0.3241
16625,problémech hodnotě,0.3241
16626,po uzavření,0.3241
16627,po kontraktu,0.3241
16628,po hodnotě,0.3241
16629,po 700,0.3241
16630,uzavření kontraktu,0.3241
16631,uzavření v,0.3241
16632,uzavření hodnotě,0.3241
16633,uzavření 700,0.3241
16634,uzavření milionů,0.3241
16635,kontraktu v,0.3241
16636,kontraktu hodnotě,0.3241
16637,kontraktu 700,0.3241
